from_id,to_id,distance_km,travel_time_minutes
15,4,0.382,1.0
15,5,0.648,1.56
15,7,0.473,1.14
15,8,0.677,1.63
15,10,0.508,1.22
15,11,0.172,1.0
15,13,0.337,1.0
15,14,0.553,1.33
15,16,0.181,1.0
15,19,0.066,1.0
15,20,0.051,1.0
15,21,0.498,1.2
15,23,0.565,1.36
15,24,0.614,1.47
15,25,0.645,1.55
15,31,0.485,1.16
15,33,0.148,1.0
15,34,0.621,1.49
15,37,0.206,1.0
15,38,0.607,1.46
15,39,0.223,1.0
15,44,0.458,1.1
15,45,0.544,1.31
15,47,0.23,1.0
15,48,0.576,1.38
15,49,0.461,1.11
15,50,0.596,1.43
15,51,0.389,1.0
15,54,0.528,1.27
15,56,0.216,1.0
15,58,0.343,1.0
15,60,0.668,1.6
15,61,0.471,1.13
15,62,0.418,1.0
15,63,0.264,1.0
15,64,0.664,1.59
15,65,0.287,1.0
15,66,0.638,1.53
15,67,0.503,1.21
15,68,0.482,1.16
15,69,0.573,1.38
15,70,0.439,1.05
15,75,0.666,1.6
15,76,0.301,1.0
15,78,0.499,1.2
15,80,0.671,1.61
15,81,0.5,1.2
15,83,0.378,1.0
15,85,0.609,1.46
15,86,0.093,1.0
15,88,0.358,1.0
15,89,0.493,1.18
15,91,0.63,1.51
15,92,0.35,1.0
15,94,0.244,1.0
15,99,0.633,1.52
15,100,0.461,1.11
15,122,0.681,1.63
15,153,0.284,1.0
15,154,0.528,1.27
15,156,0.618,1.48
15,157,0.267,1.0
15,159,0.602,1.44
15,160,0.588,1.41
15,164,0.668,1.6
15,167,0.615,1.48
15,169,0.27,1.0
15,170,0.564,1.35
15,172,0.455,1.09
15,173,0.545,1.31
15,174,0.575,1.38
15,176,0.686,1.65
15,177,0.525,1.26
15,178,0.523,1.25
15,179,0.574,1.38
15,180,0.348,1.0
15,183,0.518,1.24
15,184,0.189,1.0
15,188,0.373,1.0
15,190,0.478,1.15
15,192,0.246,1.0
15,193,0.451,1.08
15,194,0.294,1.0
15,197,0.247,1.0
15,198,0.527,1.26
15,199,0.639,1.53
15,601,0.551,1.32
15,602,0.525,1.26
15,603,0.442,1.06
15,618,0.525,1.26
15,629,0.653,1.57
16,1,0.605,1.45
16,3,0.31,1.0
16,4,0.49,1.18
16,7,0.625,1.5
16,8,0.612,1.47
16,10,0.589,1.41
16,11,0.028,1.0
16,13,0.508,1.22
16,14,0.682,1.64
16,15,0.181,1.0
16,19,0.121,1.0
16,20,0.233,1.0
16,21,0.552,1.32
16,25,0.613,1.47
16,28,0.637,1.53
16,31,0.666,1.6
16,33,0.173,1.0
16,37,0.348,1.0
16,38,0.567,1.36
16,39,0.402,1.0
16,44,0.638,1.53
16,45,0.66,1.58
16,47,0.234,1.0
16,49,0.641,1.54
16,51,0.569,1.37
16,52,0.594,1.43
16,54,0.673,1.62
16,56,0.229,1.0
16,58,0.403,1.0
16,60,0.623,1.5
16,61,0.328,1.0
16,62,0.272,1.0
16,63,0.411,1.0
16,65,0.26,1.0
16,66,0.677,1.63
16,67,0.476,1.14
16,68,0.64,1.54
16,70,0.399,1.0
16,76,0.482,1.16
16,78,0.612,1.47
16,81,0.674,1.62
16,83,0.39,1.0
16,85,0.683,1.64
16,86,0.27,1.0
16,88,0.315,1.0
16,89,0.642,1.54
16,91,0.479,1.15
16,92,0.424,1.02
16,94,0.238,1.0
16,99,0.622,1.49
16,100,0.63,1.51
16,153,0.204,1.0
16,154,0.579,1.39
16,156,0.516,1.24
16,157,0.107,1.0
16,159,0.49,1.18
16,164,0.687,1.65
16,166,0.584,1.4
16,167,0.467,1.12
16,169,0.446,1.07
16,170,0.397,1.0
16,171,0.559,1.34
16,172,0.398,1.0
16,173,0.558,1.34
16,174,0.512,1.23
16,175,0.638,1.53
16,176,0.665,1.6
16,177,0.421,1.01
16,178,0.443,1.06
16,179,0.508,1.22
16,180,0.395,1.0
16,181,0.613,1.47
16,182,0.69,1.66
16,183,0.416,1.0
16,184,0.32,1.0
16,188,0.193,1.0
16,189,0.605,1.45
16,190,0.51,1.22
16,191,0.603,1.45
16,192,0.164,1.0
16,193,0.296,1.0
16,194,0.349,1.0
16,197,0.233,1.0
16,198,0.482,1.16
16,199,0.509,1.22
16,200,0.686,1.65
16,601,0.634,1.52
16,602,0.547,1.31
16,603,0.284,1.0
16,617,0.691,1.66
16,618,0.547,1.31
16,629,0.646,1.55
17,32,0.533,1.28
17,42,0.392,1.0
17,55,0.333,1.0
17,71,0.517,1.24
17,74,0.368,1.0
17,77,0.605,1.45
17,87,0.336,1.0
17,90,0.664,1.59
17,98,0.398,1.0
18,1,0.529,1.27
18,2,0.364,1.0
18,5,0.426,1.02
18,6,0.522,1.25
18,9,0.543,1.3
18,10,0.569,1.37
18,12,0.307,1.0
18,14,0.623,1.5
18,21,0.581,1.4
18,22,0.459,1.1
18,25,0.625,1.5
18,26,0.245,1.0
18,27,0.634,1.52
18,30,0.632,1.52
18,32,0.586,1.41
18,34,0.485,1.16
18,35,0.273,1.0
18,38,0.674,1.62
18,40,0.379,1.0
18,41,0.457,1.1
18,43,0.235,1.0
18,45,0.59,1.42
18,53,0.232,1.0
18,57,0.51,1.22
18,59,0.107,1.0
18,60,0.656,1.58
18,66,0.455,1.09
18,71,0.506,1.21
18,72,0.34,1.0
18,73,0.387,1.0
18,75,0.455,1.09
18,77,0.389,1.0
18,78,0.616,1.48
18,79,0.075,1.0
18,80,0.413,1.0
18,82,0.529,1.27
18,84,0.351,1.0
18,85,0.467,1.12
18,87,0.615,1.48
18,90,0.343,1.0
18,93,0.31,1.0
18,95,0.489,1.17
18,96,0.363,1.0
18,97,0.468,1.12
18,98,0.585,1.4
18,99,0.57,1.37
18,154,0.553,1.33
18,164,0.464,1.11
18,173,0.587,1.41
18,190,0.621,1.49
18,550,0.368,1.0
18,601,0.528,1.27
18,602,0.589,1.41
18,604,0.426,1.02
18,618,0.589,1.41
19,1,0.539,1.29
19,3,0.368,1.0
19,4,0.394,1.0
19,5,0.645,1.55
19,7,0.51,1.23
19,8,0.629,1.51
19,10,0.509,1.22
19,11,0.108,1.0
19,13,0.387,1.0
19,14,0.578,1.39
19,15,0.066,1.0
19,16,0.121,1.0
19,20,0.116,1.0
19,21,0.487,1.17
19,23,0.603,1.45
19,24,0.652,1.56
19,25,0.606,1.45
19,28,0.661,1.59
19,31,0.549,1.32
19,33,0.155,1.0
19,34,0.631,1.51
19,37,0.235,1.0
19,38,0.565,1.36
19,39,0.281,1.0
19,44,0.518,1.24
19,45,0.562,1.35
19,47,0.191,1.0
19,48,0.623,1.5
19,49,0.521,1.25
19,50,0.662,1.59
19,51,0.454,1.09
19,52,0.651,1.56
19,54,0.561,1.35
19,56,0.18,1.0
19,58,0.377,1.0
19,60,0.625,1.5
19,61,0.406,1.0
19,62,0.352,1.0
19,63,0.297,1.0
19,65,0.287,1.0
19,66,0.623,1.5
19,67,0.509,1.22
19,68,0.523,1.26
19,69,0.632,1.52
19,70,0.395,1.0
19,75,0.677,1.63
19,76,0.366,1.0
19,78,0.515,1.24
19,80,0.673,1.62
19,81,0.553,1.33
19,83,0.349,1.0
19,85,0.608,1.46
19,86,0.159,1.0
19,88,0.311,1.0
19,89,0.529,1.27
19,91,0.565,1.36
19,92,0.345,1.0
19,94,0.203,1.0
19,99,0.601,1.44
19,100,0.527,1.27
19,153,0.265,1.0
19,154,0.516,1.24
19,156,0.598,1.43
19,157,0.218,1.0
19,159,0.542,1.3
19,160,0.654,1.57
19,164,0.646,1.55
19,166,0.686,1.65
19,167,0.575,1.38
19,169,0.325,1.0
19,170,0.498,1.19
19,171,0.665,1.6
19,172,0.449,1.08
19,173,0.52,1.25
19,174,0.569,1.37
19,176,0.697,1.67
19,177,0.503,1.21
19,178,0.51,1.22
19,179,0.567,1.36
19,180,0.377,1.0
19,183,0.46,1.1
19,184,0.21,1.0
19,188,0.313,1.0
19,190,0.458,1.1
19,192,0.186,1.0
19,193,0.385,1.0
19,194,0.325,1.0
19,197,0.204,1.0
19,198,0.527,1.26
19,199,0.576,1.38
19,601,0.553,1.33
19,602,0.503,1.21
19,603,0.396,1.0
19,618,0.503,1.21
19,629,0.668,1.6
20,1,0.544,1.31
20,3,0.473,1.14
20,4,0.363,1.0
20,5,0.639,1.53
20,7,0.436,1.05
20,10,0.497,1.19
20,11,0.223,1.0
20,13,0.293,1.0
20,14,0.524,1.26
20,15,0.051,1.0
20,16,0.233,1.0
20,19,0.116,1.0
20,21,0.496,1.19
20,23,0.527,1.27
20,24,0.575,1.38
20,25,0.665,1.6
20,31,0.433,1.04
20,33,0.176,1.0
20,34,0.603,1.45
20,37,0.182,1.0
20,38,0.63,1.51
20,39,0.174,1.0
20,44,0.408,1.0
20,45,0.519,1.25
20,47,0.255,1.0
20,48,0.532,1.28
20,49,0.41,1.0
20,50,0.55,1.32
20,51,0.338,1.0
20,54,0.493,1.18
20,56,0.241,1.0
20,58,0.339,1.0
20,60,0.69,1.66
20,61,0.517,1.24
20,62,0.465,1.12
20,63,0.233,1.0
20,64,0.617,1.48
20,65,0.312,1.0
20,66,0.638,1.53
20,67,0.521,1.25
20,68,0.442,1.06
20,69,0.523,1.25
20,70,0.465,1.12
20,75,0.646,1.55
20,76,0.25,1.0
20,78,0.477,1.14
20,80,0.658,1.58
20,81,0.453,1.09
20,83,0.392,1.0
20,85,0.599,1.44
20,86,0.046,1.0
20,88,0.386,1.0
20,89,0.457,1.1
20,91,0.677,1.63
20,92,0.346,1.0
20,94,0.271,1.0
20,95,0.677,1.62
20,99,0.648,1.56
20,100,0.414,1.0
20,122,0.653,1.57
20,153,0.321,1.0
20,154,0.526,1.26
20,156,0.652,1.57
20,157,0.316,1.0
20,159,0.641,1.54
20,160,0.542,1.3
20,164,0.673,1.62
20,167,0.66,1.58
20,169,0.222,1.0
20,170,0.613,1.47
20,172,0.481,1.15
20,173,0.555,1.33
20,174,0.599,1.44
20,176,0.698,1.68
20,177,0.56,1.34
20,178,0.552,1.33
20,179,0.6,1.44
20,180,0.349,1.0
20,183,0.556,1.34
20,184,0.172,1.0
20,188,0.425,1.02
20,190,0.483,1.16
20,192,0.288,1.0
20,193,0.499,1.2
20,194,0.295,1.0
20,197,0.276,1.0
20,198,0.548,1.31
20,199,0.682,1.64
20,601,0.539,1.29
20,602,0.532,1.28
20,603,0.489,1.17
20,618,0.532,1.28
20,629,0.662,1.59
21,1,0.053,1.0
21,2,0.383,1.0
21,3,0.462,1.11
21,4,0.186,1.0
21,5,0.168,1.0
21,6,0.577,1.39
21,7,0.365,1.0
21,8,0.401,1.0
21,9,0.634,1.52
21,10,0.092,1.0
21,11,0.523,1.26
21,12,0.317,1.0
21,13,0.427,1.03
21,14,0.293,1.0
21,15,0.498,1.2
21,16,0.552,1.32
21,18,0.581,1.4
21,19,0.487,1.17
21,20,0.496,1.19
21,22,0.436,1.05
21,23,0.406,1.0
21,24,0.442,1.06
21,25,0.29,1.0
21,26,0.349,1.0
21,28,0.449,1.08
21,30,0.507,1.22
21,31,0.677,1.63
21,32,0.602,1.44
21,33,0.639,1.53
21,34,0.217,1.0
21,35,0.404,1.0
21,37,0.337,1.0
21,38,0.296,1.0
21,39,0.474,1.14
21,40,0.401,1.0
21,41,0.283,1.0
21,43,0.347,1.0
21,44,0.579,1.39
21,45,0.235,1.0
21,46,0.692,1.66
21,47,0.318,1.0
21,48,0.511,1.23
21,49,0.593,1.42
21,51,0.636,1.53
21,52,0.579,1.39
21,53,0.506,1.22
21,54,0.355,1.0
21,56,0.322,1.0
21,57,0.357,1.0
21,59,0.532,1.28
21,60,0.337,1.0
21,61,0.537,1.29
21,62,0.525,1.26
21,63,0.326,1.0
21,66,0.142,1.0
21,68,0.404,1.0
21,69,0.646,1.55
21,70,0.265,1.0
21,71,0.628,1.51
21,73,0.35,1.0
21,75,0.26,1.0
21,76,0.576,1.38
21,77,0.581,1.4
21,78,0.203,1.0
21,79,0.537,1.29
21,80,0.211,1.0
21,81,0.524,1.26
21,83,0.177,1.0
21,84,0.51,1.22
21,85,0.141,1.0
21,86,0.526,1.26
21,88,0.295,1.0
21,89,0.359,1.0
21,90,0.534,1.28
21,91,0.649,1.56
21,92,0.15,1.0
21,93,0.428,1.03
21,94,0.316,1.0
21,95,0.346,1.0
21,96,0.399,1.0
21,99,0.231,1.0
21,154,0.03,1.0
21,157,0.654,1.57
21,159,0.496,1.19
21,164,0.192,1.0
21,169,0.461,1.11
21,170,0.672,1.61
21,173,0.127,1.0
21,183,0.436,1.05
21,184,0.331,1.0
21,188,0.673,1.61
21,190,0.068,1.0
21,192,0.413,1.0
21,193,0.566,1.36
21,197,0.324,1.0
21,199,0.576,1.38
21,601,0.119,1.0
21,602,0.094,1.0
21,604,0.689,1.65
21,618,0.094,1.0
22,1,0.398,1.0
22,2,0.11,1.0
22,4,0.428,1.03
22,5,0.307,1.0
22,6,0.142,1.0
22,7,0.363,1.0
22,9,0.198,1.0
22,10,0.357,1.0
22,12,0.228,1.0
22,13,0.529,1.27
22,14,0.248,1.0
22,18,0.459,1.1
22,21,0.436,1.05
22,23,0.294,1.0
22,24,0.272,1.0
22,25,0.676,1.62
22,26,0.287,1.0
22,27,0.605,1.45
22,29,0.372,1.0
22,30,0.174,1.0
22,31,0.681,1.63
22,34,0.22,1.0
22,35,0.195,1.0
22,36,0.613,1.47
22,37,0.593,1.42
22,39,0.649,1.56
22,40,0.086,1.0
22,41,0.567,1.36
22,43,0.341,1.0
22,44,0.578,1.39
22,45,0.258,1.0
22,46,0.432,1.04
22,48,0.389,1.0
22,49,0.592,1.42
22,53,0.237,1.0
22,54,0.3,1.0
22,57,0.658,1.58
22,59,0.354,1.0
22,63,0.538,1.29
22,66,0.423,1.01
22,68,0.381,1.0
22,69,0.562,1.35
22,72,0.38,1.0
22,73,0.566,1.36
22,75,0.177,1.0
22,76,0.697,1.67
22,78,0.306,1.0
22,79,0.476,1.14
22,80,0.251,1.0
22,81,0.477,1.15
22,82,0.341,1.0
22,83,0.603,1.45
22,84,0.139,1.0
22,85,0.308,1.0
22,89,0.339,1.0
22,90,0.67,1.61
22,92,0.506,1.21
22,93,0.571,1.37
22,95,0.099,1.0
22,96,0.588,1.41
22,97,0.415,1.0
22,99,0.604,1.45
22,154,0.426,1.02
22,164,0.494,1.19
22,169,0.606,1.46
22,173,0.537,1.29
22,184,0.611,1.47
22,190,0.504,1.21
22,601,0.318,1.0
22,602,0.513,1.23
22,604,0.282,1.0
22,618,0.513,1.23
23,1,0.402,1.0
23,2,0.36,1.0
23,4,0.273,1.0
23,5,0.391,1.0
23,6,0.361,1.0
23,7,0.092,1.0
23,9,0.408,1.0
23,10,0.318,1.0
23,11,0.694,1.67
23,12,0.426,1.02
23,13,0.25,1.0
23,14,0.123,1.0
23,15,0.565,1.36
23,19,0.603,1.45
23,20,0.527,1.27
23,21,0.406,1.0
23,22,0.294,1.0
23,24,0.05,1.0
23,25,0.696,1.67
23,26,0.496,1.19
23,29,0.416,1.0
23,30,0.196,1.0
23,31,0.39,1.0
23,34,0.272,1.0
23,35,0.448,1.08
23,37,0.368,1.0
23,39,0.379,1.0
23,40,0.351,1.0
23,41,0.654,1.57
23,43,0.537,1.29
23,44,0.285,1.0
23,45,0.182,1.0
23,46,0.288,1.0
23,47,0.547,1.31
23,48,0.118,1.0
23,49,0.3,1.0
23,50,0.645,1.55
23,51,0.409,1.0
23,53,0.521,1.25
23,54,0.053,1.0
23,56,0.539,1.29
23,59,0.624,1.5
23,63,0.306,1.0
23,64,0.652,1.56
23,66,0.485,1.16
23,68,0.092,1.0
23,69,0.289,1.0
23,70,0.629,1.51
23,72,0.671,1.61
23,73,0.692,1.66
23,75,0.279,1.0
23,76,0.409,1.0
23,78,0.203,1.0
23,80,0.358,1.0
23,81,0.186,1.0
23,82,0.584,1.4
23,83,0.509,1.22
23,84,0.434,1.04
23,85,0.359,1.0
23,86,0.522,1.25
23,88,0.615,1.48
23,89,0.074,1.0
23,92,0.378,1.0
23,94,0.558,1.34
23,95,0.232,1.0
23,97,0.687,1.65
23,99,0.634,1.52
23,100,0.547,1.31
23,154,0.417,1.0
23,160,0.632,1.52
23,164,0.561,1.35
23,169,0.331,1.0
23,173,0.534,1.28
23,184,0.396,1.0
23,190,0.464,1.11
23,192,0.655,1.57
23,197,0.569,1.37
23,601,0.314,1.0
23,602,0.501,1.2
23,604,0.557,1.34
23,618,0.501,1.2
24,1,0.433,1.04
24,2,0.349,1.0
24,4,0.319,1.0
24,5,0.41,1.0
24,6,0.322,1.0
24,7,0.141,1.0
24,9,0.367,1.0
24,10,0.352,1.0
24,12,0.428,1.03
24,13,0.293,1.0
24,14,0.15,1.0
24,15,0.614,1.47
24,19,0.652,1.56
24,20,0.575,1.38
24,21,0.442,1.06
24,22,0.272,1.0
24,23,0.05,1.0
24,26,0.498,1.2
24,29,0.366,1.0
24,30,0.151,1.0
24,31,0.409,1.0
24,34,0.288,1.0
24,35,0.44,1.06
24,37,0.418,1.0
24,39,0.423,1.02
24,40,0.337,1.0
24,41,0.679,1.63
24,43,0.542,1.3
24,44,0.308,1.0
24,45,0.21,1.0
24,46,0.25,1.0
24,47,0.596,1.43
24,48,0.119,1.0
24,49,0.322,1.0
24,50,0.663,1.59
24,51,0.439,1.05
24,53,0.505,1.21
24,54,0.099,1.0
24,56,0.588,1.41
24,59,0.614,1.47
24,63,0.355,1.0
24,64,0.664,1.59
24,66,0.511,1.23
24,68,0.136,1.0
24,69,0.294,1.0
24,70,0.673,1.61
24,72,0.641,1.54
24,75,0.287,1.0
24,76,0.446,1.07
24,78,0.239,1.0
24,80,0.372,1.0
24,81,0.207,1.0
24,82,0.544,1.3
24,83,0.553,1.33
24,84,0.41,1.0
24,85,0.381,1.0
24,86,0.569,1.37
24,88,0.661,1.59
24,89,0.124,1.0
24,92,0.423,1.02
24,94,0.607,1.46
24,95,0.225,1.0
24,97,0.65,1.56
24,99,0.666,1.6
24,100,0.573,1.37
24,154,0.45,1.08
24,160,0.65,1.56
24,164,0.588,1.41
24,169,0.374,1.0
24,173,0.569,1.36
24,184,0.446,1.07
24,190,0.502,1.21
24,197,0.618,1.48
24,601,0.343,1.0
24,602,0.536,1.29
24,604,0.522,1.25
24,618,0.536,1.29
25,1,0.3,1.0
25,2,0.591,1.42
25,3,0.373,1.0
25,4,0.46,1.1
25,5,0.368,1.0
25,7,0.653,1.57
25,8,0.124,1.0
25,10,0.379,1.0
25,11,0.588,1.41
25,12,0.484,1.16
25,13,0.692,1.66
25,14,0.58,1.39
25,15,0.645,1.55
25,16,0.613,1.47
25,18,0.625,1.5
25,19,0.606,1.45
25,20,0.665,1.6
25,21,0.29,1.0
25,22,0.676,1.62
25,23,0.696,1.67
25,26,0.472,1.13
25,28,0.17,1.0
25,32,0.361,1.0
25,34,0.475,1.14
25,35,0.57,1.37
25,37,0.556,1.33
25,38,0.053,1.0
25,40,0.615,1.48
25,41,0.168,1.0
25,42,0.558,1.34
25,43,0.436,1.05
25,45,0.521,1.25
25,47,0.416,1.0
25,52,0.336,1.0
25,53,0.657,1.58
25,54,0.645,1.55
25,56,0.429,1.03
25,57,0.151,1.0
25,59,0.626,1.5
25,60,0.048,1.0
25,61,0.429,1.03
25,62,0.449,1.08
25,63,0.571,1.37
25,66,0.253,1.0
25,68,0.692,1.66
25,70,0.214,1.0
25,71,0.426,1.02
25,73,0.249,1.0
25,74,0.532,1.28
25,75,0.506,1.21
25,77,0.431,1.03
25,78,0.493,1.18
25,79,0.557,1.34
25,80,0.425,1.02
25,83,0.276,1.0
25,85,0.374,1.0
25,87,0.638,1.53
25,88,0.3,1.0
25,89,0.649,1.56
25,90,0.408,1.0
25,91,0.474,1.14
25,92,0.379,1.0
25,93,0.345,1.0
25,94,0.403,1.0
25,95,0.602,1.44
25,96,0.29,1.0
25,99,0.071,1.0
25,154,0.281,1.0
25,157,0.692,1.66
25,159,0.295,1.0
25,164,0.19,1.0
25,170,0.542,1.3
25,173,0.163,1.0
25,183,0.282,1.0
25,184,0.536,1.29
25,188,0.654,1.57
25,190,0.24,1.0
25,192,0.45,1.08
25,193,0.476,1.14
25,197,0.402,1.0
25,199,0.374,1.0
25,601,0.392,1.0
25,602,0.197,1.0
25,618,0.197,1.0
26,1,0.296,1.0
26,2,0.178,1.0
26,4,0.463,1.11
26,5,0.185,1.0
26,6,0.403,1.0
26,7,0.523,1.25
26,8,0.593,1.42
26,9,0.446,1.07
26,10,0.325,1.0
26,12,0.07,1.0
26,13,0.662,1.59
26,14,0.389,1.0
26,18,0.245,1.0
26,21,0.349,1.0
26,22,0.287,1.0
26,23,0.496,1.19
26,24,0.498,1.2
26,25,0.472,1.13
26,28,0.633,1.52
26,29,0.655,1.57
26,30,0.453,1.09
26,32,0.58,1.39
26,34,0.243,1.0
26,35,0.11,1.0
26,37,0.645,1.55
26,38,0.513,1.23
26,40,0.202,1.0
26,41,0.325,1.0
26,43,0.054,1.0
26,45,0.349,1.0
26,47,0.668,1.6
26,48,0.613,1.47
26,53,0.185,1.0
26,54,0.472,1.13
26,56,0.671,1.61
26,57,0.408,1.0
26,59,0.183,1.0
26,60,0.514,1.23
26,63,0.611,1.47
26,66,0.244,1.0
26,68,0.556,1.33
26,70,0.578,1.39
26,71,0.541,1.3
26,72,0.411,1.0
26,73,0.298,1.0
26,75,0.219,1.0
26,77,0.441,1.06
26,78,0.372,1.0
26,79,0.225,1.0
26,80,0.167,1.0
26,81,0.677,1.63
26,82,0.514,1.23
26,83,0.521,1.25
26,84,0.253,1.0
26,85,0.223,1.0
26,88,0.63,1.51
26,89,0.503,1.21
26,90,0.382,1.0
26,92,0.485,1.16
26,93,0.285,1.0
26,94,0.665,1.6
26,95,0.277,1.0
26,96,0.309,1.0
26,97,0.515,1.24
26,99,0.405,1.0
26,154,0.323,1.0
26,164,0.285,1.0
26,173,0.385,1.0
26,184,0.65,1.56
26,190,0.399,1.0
26,197,0.672,1.61
26,550,0.614,1.47
26,601,0.284,1.0
26,602,0.377,1.0
26,604,0.414,1.0
26,618,0.377,1.0
27,2,0.63,1.51
27,6,0.499,1.2
27,9,0.451,1.08
27,18,0.634,1.52
27,22,0.605,1.45
27,29,0.573,1.38
27,30,0.667,1.6
27,35,0.62,1.49
27,36,0.37,1.0
27,40,0.614,1.47
27,53,0.527,1.27
27,59,0.579,1.39
27,72,0.306,1.0
27,82,0.274,1.0
27,84,0.503,1.21
27,97,0.2,1.0
27,550,0.692,1.66
27,604,0.326,1.0
28,1,0.465,1.12
28,3,0.344,1.0
28,4,0.604,1.45
28,5,0.538,1.29
28,8,0.048,1.0
28,10,0.54,1.3
28,11,0.616,1.48
28,12,0.65,1.56
28,16,0.637,1.53
28,19,0.661,1.59
28,21,0.449,1.08
28,25,0.17,1.0
28,26,0.633,1.52
28,32,0.346,1.0
28,34,0.643,1.54
28,37,0.667,1.6
28,38,0.154,1.0
28,41,0.312,1.0
28,42,0.455,1.09
28,43,0.592,1.42
28,45,0.684,1.64
28,47,0.487,1.17
28,52,0.186,1.0
28,56,0.502,1.2
28,57,0.25,1.0
28,60,0.122,1.0
28,61,0.374,1.0
28,62,0.412,1.0
28,63,0.694,1.66
28,66,0.423,1.01
28,70,0.281,1.0
28,71,0.443,1.06
28,73,0.373,1.0
28,74,0.455,1.09
28,75,0.675,1.62
28,77,0.49,1.18
28,78,0.652,1.56
28,79,0.687,1.65
28,80,0.595,1.43
28,83,0.386,1.0
28,85,0.543,1.3
28,87,0.63,1.51
28,88,0.356,1.0
28,90,0.486,1.17
28,91,0.361,1.0
28,92,0.51,1.22
28,93,0.457,1.1
28,94,0.471,1.13
28,96,0.401,1.0
28,99,0.241,1.0
28,154,0.444,1.07
28,157,0.695,1.67
28,159,0.193,1.0
28,164,0.356,1.0
28,170,0.454,1.09
28,173,0.323,1.0
28,183,0.232,1.0
28,184,0.642,1.54
28,186,0.59,1.42
28,188,0.626,1.5
28,190,0.391,1.0
28,192,0.482,1.16
28,193,0.424,1.02
28,197,0.466,1.12
28,199,0.253,1.0
28,601,0.557,1.34
28,602,0.355,1.0
28,618,0.355,1.0
29,2,0.479,1.15
29,4,0.677,1.62
29,5,0.666,1.6
29,6,0.258,1.0
29,7,0.506,1.21
29,9,0.236,1.0
29,10,0.67,1.61
29,12,0.599,1.44
29,13,0.64,1.54
29,14,0.483,1.16
29,22,0.372,1.0
29,23,0.416,1.0
29,24,0.366,1.0
29,26,0.655,1.57
29,27,0.573,1.38
29,30,0.254,1.0
29,31,0.651,1.56
29,34,0.555,1.33
29,35,0.552,1.32
29,36,0.355,1.0
29,40,0.454,1.09
29,44,0.584,1.4
29,45,0.532,1.28
29,46,0.247,1.0
29,48,0.404,1.0
29,49,0.594,1.42
29,53,0.548,1.32
29,54,0.463,1.11
29,59,0.672,1.61
29,68,0.492,1.18
29,69,0.501,1.2
29,72,0.541,1.3
29,75,0.525,1.26
29,78,0.575,1.38
29,80,0.611,1.47
29,81,0.498,1.19
29,82,0.343,1.0
29,84,0.43,1.03
29,85,0.656,1.57
29,89,0.49,1.18
29,95,0.429,1.03
29,97,0.476,1.14
29,601,0.644,1.55
29,604,0.399,1.0
30,1,0.483,1.16
30,2,0.279,1.0
30,4,0.43,1.03
30,5,0.424,1.02
30,6,0.175,1.0
30,7,0.286,1.0
30,9,0.216,1.0
30,10,0.416,1.0
30,12,0.387,1.0
30,13,0.445,1.07
30,14,0.233,1.0
30,18,0.632,1.52
30,21,0.507,1.22
30,22,0.174,1.0
30,23,0.196,1.0
30,24,0.151,1.0
30,26,0.453,1.09
30,27,0.667,1.6
30,29,0.254,1.0
30,31,0.543,1.3
30,34,0.307,1.0
30,35,0.368,1.0
30,36,0.571,1.37
30,37,0.557,1.34
30,39,0.574,1.38
30,40,0.258,1.0
30,41,0.698,1.67
30,43,0.504,1.21
30,44,0.448,1.08
30,45,0.278,1.0
30,46,0.258,1.0
30,48,0.249,1.0
30,49,0.462,1.11
30,51,0.584,1.4
30,53,0.407,1.0
30,54,0.231,1.0
30,59,0.527,1.27
30,63,0.496,1.19
30,66,0.538,1.29
30,68,0.286,1.0
30,69,0.41,1.0
30,72,0.507,1.22
30,75,0.282,1.0
30,76,0.596,1.43
30,78,0.323,1.0
30,79,0.65,1.56
30,80,0.373,1.0
30,81,0.347,1.0
30,82,0.393,1.0
30,83,0.649,1.56
30,84,0.296,1.0
30,85,0.408,1.0
30,89,0.265,1.0
30,92,0.528,1.27
30,95,0.189,1.0
30,97,0.504,1.21
30,154,0.507,1.22
30,164,0.614,1.47
30,169,0.525,1.26
30,173,0.627,1.5
30,184,0.583,1.4
30,190,0.574,1.38
30,601,0.392,1.0
30,602,0.597,1.43
30,604,0.379,1.0
30,618,0.597,1.43
31,1,0.699,1.68
31,4,0.491,1.18
31,7,0.351,1.0
31,10,0.616,1.48
31,11,0.656,1.58
31,13,0.252,1.0
31,14,0.485,1.16
31,15,0.485,1.16
31,16,0.666,1.6
31,19,0.549,1.32
31,20,0.433,1.04
31,21,0.677,1.63
31,22,0.681,1.63
31,23,0.39,1.0
31,24,0.409,1.0
31,29,0.651,1.56
31,30,0.543,1.3
31,33,0.559,1.34
31,34,0.634,1.52
31,37,0.41,1.0
31,39,0.278,1.0
31,44,0.108,1.0
31,45,0.528,1.27
31,46,0.408,1.0
31,47,0.622,1.49
31,48,0.295,1.0
31,49,0.092,1.0
31,50,0.255,1.0
31,51,0.1,1.0
31,54,0.403,1.0
31,56,0.608,1.46
31,58,0.542,1.3
31,63,0.377,1.0
31,64,0.272,1.0
31,65,0.652,1.56
31,68,0.318,1.0
31,69,0.151,1.0
31,75,0.655,1.57
31,76,0.184,1.0
31,78,0.518,1.24
31,81,0.204,1.0
31,83,0.685,1.64
31,85,0.696,1.67
